valor_ipc,categoria_gasto,fecha_iso,indicador
91.536,IPC General,2016-02-01,IPC_Indice_Base_2021_INE
92.073,IPC General,2016-01-01,IPC_Indice_Base_2021_INE
94.421,IPC General,2015-12-01,IPC_Indice_Base_2021_INE
94.452,IPC General,2015-11-01,IPC_Indice_Base_2021_INE
94.206,IPC General,2015-10-01,IPC_Indice_Base_2021_INE
93.472,IPC General,2015-09-01,IPC_Indice_Base_2021_INE
93.192,IPC General,2015-08-01,IPC_Indice_Base_2021_INE
93.235,IPC General,2015-07-01,IPC_Indice_Base_2021_INE
94.557,IPC General,2015-06-01,IPC_Indice_Base_2021_INE
94.218,IPC General,2015-05-01,IPC_Indice_Base_2021_INE
93.979,IPC General,2015-04-01,IPC_Indice_Base_2021_INE
93.137,IPC General,2015-03-01,IPC_Indice_Base_2021_INE
92.282,IPC General,2015-02-01,IPC_Indice_Base_2021_INE
92.718,IPC General,2015-01-01,IPC_Indice_Base_2021_INE
94.726,IPC General,2014-12-01,IPC_Indice_Base_2021_INE
94.839,IPC General,2014-11-01,IPC_Indice_Base_2021_INE
94.823,IPC General,2014-10-01,IPC_Indice_Base_2021_INE
94.116,IPC General,2014-09-01,IPC_Indice_Base_2021_INE
93.473,IPC General,2014-08-01,IPC_Indice_Base_2021_INE
93.281,IPC General,2014-07-01,IPC_Indice_Base_2021_INE
94.759,IPC General,2014-06-01,IPC_Indice_Base_2021_INE
94.894,IPC General,2014-05-01,IPC_Indice_Base_2021_INE
94.726,IPC General,2014-04-01,IPC_Indice_Base_2021_INE
93.79,IPC General,2014-03-01,IPC_Indice_Base_2021_INE
93.187,IPC General,2014-02-01,IPC_Indice_Base_2021_INE
93.343,IPC General,2014-01-01,IPC_Indice_Base_2021_INE
95.311,IPC General,2013-12-01,IPC_Indice_Base_2021_INE
95.098,IPC General,2013-11-01,IPC_Indice_Base_2021_INE
94.946,IPC General,2013-10-01,IPC_Indice_Base_2021_INE
94.537,IPC General,2013-09-01,IPC_Indice_Base_2021_INE
94.011,IPC General,2013-08-01,IPC_Indice_Base_2021_INE
93.822,IPC General,2013-07-01,IPC_Indice_Base_2021_INE
95.195,IPC General,2013-06-01,IPC_Indice_Base_2021_INE
95.085,IPC General,2013-05-01,IPC_Indice_Base_2021_INE
94.939,IPC General,2013-04-01,IPC_Indice_Base_2021_INE
94.511,IPC General,2013-03-01,IPC_Indice_Base_2021_INE
93.751,IPC General,2013-02-01,IPC_Indice_Base_2021_INE
93.563,IPC General,2013-01-01,IPC_Indice_Base_2021_INE
95.661,IPC General,2012-12-01,IPC_Indice_Base_2021_INE
95.632,IPC General,2012-11-01,IPC_Indice_Base_2021_INE
95.939,IPC General,2012-10-01,IPC_Indice_Base_2021_INE
95.184,IPC General,2012-09-01,IPC_Indice_Base_2021_INE
94.209,IPC General,2012-08-01,IPC_Indice_Base_2021_INE
93.664,IPC General,2012-07-01,IPC_Indice_Base_2021_INE
94.557,IPC General,2012-06-01,IPC_Indice_Base_2021_INE
94.753,IPC General,2012-05-01,IPC_Indice_Base_2021_INE
94.938,IPC General,2012-04-01,IPC_Indice_Base_2021_INE
93.643,IPC General,2012-03-01,IPC_Indice_Base_2021_INE
92.625,IPC General,2012-02-01,IPC_Indice_Base_2021_INE
92.555,IPC General,2012-01-01,IPC_Indice_Base_2021_INE
94.135,IPC General,2011-12-01,IPC_Indice_Base_2021_INE
94.141,IPC General,2011-11-01,IPC_Indice_Base_2021_INE
93.908,IPC General,2011-10-01,IPC_Indice_Base_2021_INE
93.053,IPC General,2011-09-01,IPC_Indice_Base_2021_INE
92.475,IPC General,2011-08-01,IPC_Indice_Base_2021_INE
92.315,IPC General,2011-07-01,IPC_Indice_Base_2021_INE
93.267,IPC General,2011-06-01,IPC_Indice_Base_2021_INE
93.395,IPC General,2011-05-01,IPC_Indice_Base_2021_INE
93.302,IPC General,2011-04-01,IPC_Indice_Base_2021_INE
92.288,IPC General,2011-03-01,IPC_Indice_Base_2021_INE
91.253,IPC General,2011-02-01,IPC_Indice_Base_2021_INE
91.434,IPC General,2011-01-01,IPC_Indice_Base_2021_INE
92.718,IPC General,2010-12-01,IPC_Indice_Base_2021_INE
92.181,IPC General,2010-11-01,IPC_Indice_Base_2021_INE
91.886,IPC General,2010-10-01,IPC_Indice_Base_2021_INE
90.912,IPC General,2010-09-01,IPC_Indice_Base_2021_INE
90.224,IPC General,2010-08-01,IPC_Indice_Base_2021_INE
90.166,IPC General,2010-07-01,IPC_Indice_Base_2021_INE
91.421,IPC General,2010-06-01,IPC_Indice_Base_2021_INE
91.433,IPC General,2010-05-01,IPC_Indice_Base_2021_INE
91.138,IPC General,2010-04-01,IPC_Indice_Base_2021_INE
90.155,IPC General,2010-03-01,IPC_Indice_Base_2021_INE
88.746,IPC General,2010-02-01,IPC_Indice_Base_2021_INE
88.882,IPC General,2010-01-01,IPC_Indice_Base_2021_INE
90.53,IPC General,2009-12-01,IPC_Indice_Base_2021_INE
90.422,IPC General,2009-11-01,IPC_Indice_Base_2021_INE
90.027,IPC General,2009-10-01,IPC_Indice_Base_2021_INE
89.244,IPC General,2009-09-01,IPC_Indice_Base_2021_INE
88.592,IPC General,2009-08-01,IPC_Indice_Base_2021_INE
88.233,IPC General,2009-07-01,IPC_Indice_Base_2021_INE
89.249,IPC General,2009-06-01,IPC_Indice_Base_2021_INE
89.16,IPC General,2009-05-01,IPC_Indice_Base_2021_INE
89.072,IPC General,2009-04-01,IPC_Indice_Base_2021_INE
88.248,IPC General,2009-03-01,IPC_Indice_Base_2021_INE
87.301,IPC General,2009-02-01,IPC_Indice_Base_2021_INE
87.33,IPC General,2009-01-01,IPC_Indice_Base_2021_INE
89.382,IPC General,2008-12-01,IPC_Indice_Base_2021_INE
89.74,IPC General,2008-11-01,IPC_Indice_Base_2021_INE
90.129,IPC General,2008-10-01,IPC_Indice_Base_2021_INE
89.525,IPC General,2008-09-01,IPC_Indice_Base_2021_INE
88.916,IPC General,2008-08-01,IPC_Indice_Base_2021_INE
89.08,IPC General,2008-07-01,IPC_Indice_Base_2021_INE
89.941,IPC General,2008-06-01,IPC_Indice_Base_2021_INE
89.37,IPC General,2008-05-01,IPC_Indice_Base_2021_INE
88.806,IPC General,2008-04-01,IPC_Indice_Base_2021_INE
87.996,IPC General,2008-03-01,IPC_Indice_Base_2021_INE
86.807,IPC General,2008-02-01,IPC_Indice_Base_2021_INE
86.612,IPC General,2008-01-01,IPC_Indice_Base_2021_INE
87.825,IPC General,2007-12-01,IPC_Indice_Base_2021_INE
87.367,IPC General,2007-11-01,IPC_Indice_Base_2021_INE
86.837,IPC General,2007-10-01,IPC_Indice_Base_2021_INE
85.543,IPC General,2007-09-01,IPC_Indice_Base_2021_INE
84.827,IPC General,2007-08-01,IPC_Indice_Base_2021_INE
84.721,IPC General,2007-07-01,IPC_Indice_Base_2021_INE
85.903,IPC General,2007-06-01,IPC_Indice_Base_2021_INE
85.763,IPC General,2007-05-01,IPC_Indice_Base_2021_INE
85.481,IPC General,2007-04-01,IPC_Indice_Base_2021_INE
84.551,IPC General,2007-03-01,IPC_Indice_Base_2021_INE
83.596,IPC General,2007-02-01,IPC_Indice_Base_2021_INE
83.712,IPC General,2007-01-01,IPC_Indice_Base_2021_INE
84.646,IPC General,2006-12-01,IPC_Indice_Base_2021_INE
84.407,IPC General,2006-11-01,IPC_Indice_Base_2021_INE
84.303,IPC General,2006-10-01,IPC_Indice_Base_2021_INE
83.899,IPC General,2006-09-01,IPC_Indice_Base_2021_INE
83.367,IPC General,2006-08-01,IPC_Indice_Base_2021_INE
82.964,IPC General,2006-07-01,IPC_Indice_Base_2021_INE
83.89,IPC General,2006-06-01,IPC_Indice_Base_2021_INE
83.696,IPC General,2006-05-01,IPC_Indice_Base_2021_INE
83.289,IPC General,2006-04-01,IPC_Indice_Base_2021_INE
82.203,IPC General,2006-03-01,IPC_Indice_Base_2021_INE
81.369,IPC General,2006-02-01,IPC_Indice_Base_2021_INE
81.086,IPC General,2006-01-01,IPC_Indice_Base_2021_INE
82.235,IPC General,2005-12-01,IPC_Indice_Base_2021_INE
82.127,IPC General,2005-11-01,IPC_Indice_Base_2021_INE
81.582,IPC General,2005-10-01,IPC_Indice_Base_2021_INE
80.138,IPC General,2005-09-01,IPC_Indice_Base_2021_INE
79.318,IPC General,2005-08-01,IPC_Indice_Base_2021_INE
78.83,IPC General,2005-07-01,IPC_Indice_Base_2021_INE
79.752,IPC General,2005-06-01,IPC_Indice_Base_2021_INE
79.659,IPC General,2005-05-01,IPC_Indice_Base_2021_INE
79.572,IPC General,2005-04-01,IPC_Indice_Base_2021_INE
78.535,IPC General,2005-03-01,IPC_Indice_Base_2021_INE
77.739,IPC General,2005-02-01,IPC_Indice_Base_2021_INE
77.533,IPC General,2005-01-01,IPC_Indice_Base_2021_INE
78.826,IPC General,2004-12-01,IPC_Indice_Base_2021_INE
78.833,IPC General,2004-11-01,IPC_Indice_Base_2021_INE
78.75,IPC General,2004-10-01,IPC_Indice_Base_2021_INE
77.898,IPC General,2004-09-01,IPC_Indice_Base_2021_INE
77.559,IPC General,2004-08-01,IPC_Indice_Base_2021_INE
77.106,IPC General,2004-07-01,IPC_Indice_Base_2021_INE
78.172,IPC General,2004-06-01,IPC_Indice_Base_2021_INE
78.116,IPC General,2004-05-01,IPC_Indice_Base_2021_INE
77.473,IPC General,2004-04-01,IPC_Indice_Base_2021_INE
76.107,IPC General,2004-03-01,IPC_Indice_Base_2021_INE
75.203,IPC General,2004-02-01,IPC_Indice_Base_2021_INE
74.754,IPC General,2004-01-01,IPC_Indice_Base_2021_INE
75.627,IPC General,2003-12-01,IPC_Indice_Base_2021_INE
75.403,IPC General,2003-11-01,IPC_Indice_Base_2021_INE
75.129,IPC General,2003-10-01,IPC_Indice_Base_2021_INE
74.537,IPC General,2003-09-01,IPC_Indice_Base_2021_INE
74.135,IPC General,2003-08-01,IPC_Indice_Base_2021_INE
73.81,IPC General,2003-07-01,IPC_Indice_Base_2021_INE
74.941,IPC General,2003-06-01,IPC_Indice_Base_2021_INE
74.853,IPC General,2003-05-01,IPC_Indice_Base_2021_INE
74.721,IPC General,2003-04-01,IPC_Indice_Base_2021_INE
74.113,IPC General,2003-03-01,IPC_Indice_Base_2021_INE
73.1,IPC General,2003-02-01,IPC_Indice_Base_2021_INE
72.839,IPC General,2003-01-01,IPC_Indice_Base_2021_INE
73.147,IPC General,2002-12-01,IPC_Indice_Base_2021_INE
72.867,IPC General,2002-11-01,IPC_Indice_Base_2021_INE
72.634,IPC General,2002-10-01,IPC_Indice_Base_2021_INE
72.443,IPC General,2002-09-01,IPC_Indice_Base_2021_INE
71.719,IPC General,2002-08-01,IPC_Indice_Base_2021_INE
71.611,IPC General,2002-07-01,IPC_Indice_Base_2021_INE
72.74,IPC General,2002-06-01,IPC_Indice_Base_2021_INE
72.771,IPC General,2002-05-01,IPC_Indice_Base_2021_INE
72.324,IPC General,2002-04-01,IPC_Indice_Base_2021_INE
71.34,IPC General,2002-03-01,IPC_Indice_Base_2021_INE
70.173,IPC General,2002-02-01,IPC_Indice_Base_2021_INE
70.177,IPC General,2002-01-01,IPC_Indice_Base_2021_INE
2.8,IPC General,2025-12-01,IPC_Variacion_Anual_INE
2.8,IPC General,2025-11-01,IPC_Variacion_Anual_INE
2.8,IPC General,2025-10-01,IPC_Variacion_Anual_INE
2.8,IPC General,2025-09-01,IPC_Variacion_Anual_INE
2.9,IPC General,2025-08-01,IPC_Variacion_Anual_INE
2.6,IPC General,2025-07-01,IPC_Variacion_Anual_INE
2.1,IPC General,2025-06-01,IPC_Variacion_Anual_INE
1.8,IPC General,2025-05-01,IPC_Variacion_Anual_INE
2.3,IPC General,2025-04-01,IPC_Variacion_Anual_INE
2.4,IPC General,2025-03-01,IPC_Variacion_Anual_INE
3.1,IPC General,2025-02-01,IPC_Variacion_Anual_INE
2.8,IPC General,2025-01-01,IPC_Variacion_Anual_INE
2.6,IPC General,2024-12-01,IPC_Variacion_Anual_INE
1.9,IPC General,2024-11-01,IPC_Variacion_Anual_INE
1.7,IPC General,2024-10-01,IPC_Variacion_Anual_INE
0.4,IPC General,2024-09-01,IPC_Variacion_Anual_INE
1.3,IPC General,2024-08-01,IPC_Variacion_Anual_INE
2.1,IPC General,2024-07-01,IPC_Variacion_Anual_INE
3.1,IPC General,2024-06-01,IPC_Variacion_Anual_INE
2.9,IPC General,2024-05-01,IPC_Variacion_Anual_INE
2.5,IPC General,2024-04-01,IPC_Variacion_Anual_INE
2.7,IPC General,2024-03-01,IPC_Variacion_Anual_INE
2.3,IPC General,2024-02-01,IPC_Variacion_Anual_INE
3.5,IPC General,2024-01-01,IPC_Variacion_Anual_INE
3.4,IPC General,2023-12-01,IPC_Variacion_Anual_INE
4.1,IPC General,2023-11-01,IPC_Variacion_Anual_INE
4.1,IPC General,2023-10-01,IPC_Variacion_Anual_INE
5.3,IPC General,2023-09-01,IPC_Variacion_Anual_INE
4.5,IPC General,2023-08-01,IPC_Variacion_Anual_INE
4.1,IPC General,2023-07-01,IPC_Variacion_Anual_INE
3.3,IPC General,2023-06-01,IPC_Variacion_Anual_INE
4.7,IPC General,2023-05-01,IPC_Variacion_Anual_INE
5.8,IPC General,2023-04-01,IPC_Variacion_Anual_INE
4.9,IPC General,2023-03-01,IPC_Variacion_Anual_INE
7.5,IPC General,2023-02-01,IPC_Variacion_Anual_INE
6.9,IPC General,2023-01-01,IPC_Variacion_Anual_INE
6.6,IPC General,2022-12-01,IPC_Variacion_Anual_INE
7.4,IPC General,2022-11-01,IPC_Variacion_Anual_INE
7.8,IPC General,2022-10-01,IPC_Variacion_Anual_INE
8.3,IPC General,2022-09-01,IPC_Variacion_Anual_INE
10.5,IPC General,2022-08-01,IPC_Variacion_Anual_INE
10.9,IPC General,2022-07-01,IPC_Variacion_Anual_INE
10.1,IPC General,2022-06-01,IPC_Variacion_Anual_INE
9.0,IPC General,2022-05-01,IPC_Variacion_Anual_INE
8.5,IPC General,2022-04-01,IPC_Variacion_Anual_INE
9.2,IPC General,2022-03-01,IPC_Variacion_Anual_INE
7.8,IPC General,2022-02-01,IPC_Variacion_Anual_INE
6.7,IPC General,2022-01-01,IPC_Variacion_Anual_INE
6.9,IPC General,2021-12-01,IPC_Variacion_Anual_INE
5.9,IPC General,2021-11-01,IPC_Variacion_Anual_INE
5.9,IPC General,2021-10-01,IPC_Variacion_Anual_INE
4.8,IPC General,2021-09-01,IPC_Variacion_Anual_INE
3.9,IPC General,2021-08-01,IPC_Variacion_Anual_INE
3.4,IPC General,2021-07-01,IPC_Variacion_Anual_INE
3.5,IPC General,2021-06-01,IPC_Variacion_Anual_INE
3.4,IPC General,2021-05-01,IPC_Variacion_Anual_INE
3.0,IPC General,2021-04-01,IPC_Variacion_Anual_INE
3.0,IPC General,2021-03-01,IPC_Variacion_Anual_INE
1.3,IPC General,2021-02-01,IPC_Variacion_Anual_INE
1.6,IPC General,2021-01-01,IPC_Variacion_Anual_INE
0.1,IPC General,2020-12-01,IPC_Variacion_Anual_INE
0.1,IPC General,2020-11-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2020-10-01,IPC_Variacion_Anual_INE
0.0,IPC General,2020-09-01,IPC_Variacion_Anual_INE
0.0,IPC General,2020-08-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2020-07-01,IPC_Variacion_Anual_INE
0.4,IPC General,2020-06-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2020-05-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2020-04-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2020-03-01,IPC_Variacion_Anual_INE
0.7,IPC General,2020-02-01,IPC_Variacion_Anual_INE
0.8,IPC General,2020-01-01,IPC_Variacion_Anual_INE
0.5,IPC General,2019-12-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2019-11-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2019-10-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2019-09-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2019-08-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2019-07-01,IPC_Variacion_Anual_INE
-1.0,IPC General,2019-06-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2019-05-01,IPC_Variacion_Anual_INE
0.1,IPC General,2019-04-01,IPC_Variacion_Anual_INE
0.0,IPC General,2019-03-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2019-02-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2019-01-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2018-12-01,IPC_Variacion_Anual_INE
0.4,IPC General,2018-11-01,IPC_Variacion_Anual_INE
0.8,IPC General,2018-10-01,IPC_Variacion_Anual_INE
1.1,IPC General,2018-09-01,IPC_Variacion_Anual_INE
1.1,IPC General,2018-08-01,IPC_Variacion_Anual_INE
1.8,IPC General,2018-07-01,IPC_Variacion_Anual_INE
1.8,IPC General,2018-06-01,IPC_Variacion_Anual_INE
1.5,IPC General,2018-05-01,IPC_Variacion_Anual_INE
0.8,IPC General,2018-04-01,IPC_Variacion_Anual_INE
0.8,IPC General,2018-03-01,IPC_Variacion_Anual_INE
1.1,IPC General,2018-02-01,IPC_Variacion_Anual_INE
0.6,IPC General,2018-01-01,IPC_Variacion_Anual_INE
1.4,IPC General,2017-12-01,IPC_Variacion_Anual_INE
1.9,IPC General,2017-11-01,IPC_Variacion_Anual_INE
1.9,IPC General,2017-10-01,IPC_Variacion_Anual_INE
2.0,IPC General,2017-09-01,IPC_Variacion_Anual_INE
2.0,IPC General,2017-08-01,IPC_Variacion_Anual_INE
1.9,IPC General,2017-07-01,IPC_Variacion_Anual_INE
1.7,IPC General,2017-06-01,IPC_Variacion_Anual_INE
2.1,IPC General,2017-05-01,IPC_Variacion_Anual_INE
2.5,IPC General,2017-04-01,IPC_Variacion_Anual_INE
2.4,IPC General,2017-03-01,IPC_Variacion_Anual_INE
2.9,IPC General,2017-02-01,IPC_Variacion_Anual_INE
2.8,IPC General,2017-01-01,IPC_Variacion_Anual_INE
1.4,IPC General,2016-12-01,IPC_Variacion_Anual_INE
0.7,IPC General,2016-11-01,IPC_Variacion_Anual_INE
0.6,IPC General,2016-10-01,IPC_Variacion_Anual_INE
0.1,IPC General,2016-09-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2016-08-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2016-07-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2016-06-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2016-05-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2016-04-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2016-03-01,IPC_Variacion_Anual_INE
-0.8,IPC General,2016-02-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2016-01-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2015-12-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2015-11-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2015-10-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2015-09-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2015-08-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2015-07-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2015-06-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2015-05-01,IPC_Variacion_Anual_INE
-0.8,IPC General,2015-04-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2015-03-01,IPC_Variacion_Anual_INE
-1.0,IPC General,2015-02-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2015-01-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2014-12-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2014-11-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2014-10-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2014-09-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2014-08-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2014-07-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2014-06-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2014-05-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2014-04-01,IPC_Variacion_Anual_INE
-0.8,IPC General,2014-03-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2014-02-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2014-01-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2013-12-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2013-11-01,IPC_Variacion_Anual_INE
-1.0,IPC General,2013-10-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2013-09-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2013-08-01,IPC_Variacion_Anual_INE
0.2,IPC General,2013-07-01,IPC_Variacion_Anual_INE
0.7,IPC General,2013-06-01,IPC_Variacion_Anual_INE
0.4,IPC General,2013-05-01,IPC_Variacion_Anual_INE
0.0,IPC General,2013-04-01,IPC_Variacion_Anual_INE
0.9,IPC General,2013-03-01,IPC_Variacion_Anual_INE
1.2,IPC General,2013-02-01,IPC_Variacion_Anual_INE
1.1,IPC General,2013-01-01,IPC_Variacion_Anual_INE
1.6,IPC General,2012-12-01,IPC_Variacion_Anual_INE
1.6,IPC General,2012-11-01,IPC_Variacion_Anual_INE
2.2,IPC General,2012-10-01,IPC_Variacion_Anual_INE
2.3,IPC General,2012-09-01,IPC_Variacion_Anual_INE
1.9,IPC General,2012-08-01,IPC_Variacion_Anual_INE
1.5,IPC General,2012-07-01,IPC_Variacion_Anual_INE
1.4,IPC General,2012-06-01,IPC_Variacion_Anual_INE
1.5,IPC General,2012-05-01,IPC_Variacion_Anual_INE
1.8,IPC General,2012-04-01,IPC_Variacion_Anual_INE
1.5,IPC General,2012-03-01,IPC_Variacion_Anual_INE
1.5,IPC General,2012-02-01,IPC_Variacion_Anual_INE
1.2,IPC General,2012-01-01,IPC_Variacion_Anual_INE
1.5,IPC General,2011-12-01,IPC_Variacion_Anual_INE
2.1,IPC General,2011-11-01,IPC_Variacion_Anual_INE
2.2,IPC General,2011-10-01,IPC_Variacion_Anual_INE
2.4,IPC General,2011-09-01,IPC_Variacion_Anual_INE
2.5,IPC General,2011-08-01,IPC_Variacion_Anual_INE
2.4,IPC General,2011-07-01,IPC_Variacion_Anual_INE
2.0,IPC General,2011-06-01,IPC_Variacion_Anual_INE
2.1,IPC General,2011-05-01,IPC_Variacion_Anual_INE
2.4,IPC General,2011-04-01,IPC_Variacion_Anual_INE
2.4,IPC General,2011-03-01,IPC_Variacion_Anual_INE
2.8,IPC General,2011-02-01,IPC_Variacion_Anual_INE
2.9,IPC General,2011-01-01,IPC_Variacion_Anual_INE
2.4,IPC General,2010-12-01,IPC_Variacion_Anual_INE
1.9,IPC General,2010-11-01,IPC_Variacion_Anual_INE
2.1,IPC General,2010-10-01,IPC_Variacion_Anual_INE
1.9,IPC General,2010-09-01,IPC_Variacion_Anual_INE
1.8,IPC General,2010-08-01,IPC_Variacion_Anual_INE
2.2,IPC General,2010-07-01,IPC_Variacion_Anual_INE
2.4,IPC General,2010-06-01,IPC_Variacion_Anual_INE
2.5,IPC General,2010-05-01,IPC_Variacion_Anual_INE
2.3,IPC General,2010-04-01,IPC_Variacion_Anual_INE
2.2,IPC General,2010-03-01,IPC_Variacion_Anual_INE
1.7,IPC General,2010-02-01,IPC_Variacion_Anual_INE
1.8,IPC General,2010-01-01,IPC_Variacion_Anual_INE
1.3,IPC General,2009-12-01,IPC_Variacion_Anual_INE
0.8,IPC General,2009-11-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2009-10-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2009-09-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2009-08-01,IPC_Variacion_Anual_INE
-1.0,IPC General,2009-07-01,IPC_Variacion_Anual_INE
-0.8,IPC General,2009-06-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2009-05-01,IPC_Variacion_Anual_INE
0.3,IPC General,2009-04-01,IPC_Variacion_Anual_INE
0.3,IPC General,2009-03-01,IPC_Variacion_Anual_INE
0.6,IPC General,2009-02-01,IPC_Variacion_Anual_INE
0.8,IPC General,2009-01-01,IPC_Variacion_Anual_INE
1.8,IPC General,2008-12-01,IPC_Variacion_Anual_INE
2.7,IPC General,2008-11-01,IPC_Variacion_Anual_INE
3.8,IPC General,2008-10-01,IPC_Variacion_Anual_INE
4.7,IPC General,2008-09-01,IPC_Variacion_Anual_INE
4.8,IPC General,2008-08-01,IPC_Variacion_Anual_INE
5.1,IPC General,2008-07-01,IPC_Variacion_Anual_INE
4.7,IPC General,2008-06-01,IPC_Variacion_Anual_INE
4.2,IPC General,2008-05-01,IPC_Variacion_Anual_INE
3.9,IPC General,2008-04-01,IPC_Variacion_Anual_INE
4.1,IPC General,2008-03-01,IPC_Variacion_Anual_INE
3.8,IPC General,2008-02-01,IPC_Variacion_Anual_INE
3.5,IPC General,2008-01-01,IPC_Variacion_Anual_INE
3.8,IPC General,2007-12-01,IPC_Variacion_Anual_INE
3.5,IPC General,2007-11-01,IPC_Variacion_Anual_INE
3.0,IPC General,2007-10-01,IPC_Variacion_Anual_INE
2.0,IPC General,2007-09-01,IPC_Variacion_Anual_INE
1.8,IPC General,2007-08-01,IPC_Variacion_Anual_INE
2.1,IPC General,2007-07-01,IPC_Variacion_Anual_INE
2.4,IPC General,2007-06-01,IPC_Variacion_Anual_INE
2.5,IPC General,2007-05-01,IPC_Variacion_Anual_INE
2.6,IPC General,2007-04-01,IPC_Variacion_Anual_INE
2.9,IPC General,2007-03-01,IPC_Variacion_Anual_INE
2.7,IPC General,2007-02-01,IPC_Variacion_Anual_INE
3.2,IPC General,2007-01-01,IPC_Variacion_Anual_INE
2.9,IPC General,2006-12-01,IPC_Variacion_Anual_INE
2.8,IPC General,2006-11-01,IPC_Variacion_Anual_INE
3.3,IPC General,2006-10-01,IPC_Variacion_Anual_INE
4.7,IPC General,2006-09-01,IPC_Variacion_Anual_INE
5.1,IPC General,2006-08-01,IPC_Variacion_Anual_INE
5.2,IPC General,2006-07-01,IPC_Variacion_Anual_INE
5.2,IPC General,2006-06-01,IPC_Variacion_Anual_INE
5.1,IPC General,2006-05-01,IPC_Variacion_Anual_INE
4.7,IPC General,2006-04-01,IPC_Variacion_Anual_INE
4.7,IPC General,2006-03-01,IPC_Variacion_Anual_INE
4.7,IPC General,2006-02-01,IPC_Variacion_Anual_INE
4.6,IPC General,2006-01-01,IPC_Variacion_Anual_INE
4.3,IPC General,2005-12-01,IPC_Variacion_Anual_INE
4.2,IPC General,2005-11-01,IPC_Variacion_Anual_INE
3.6,IPC General,2005-10-01,IPC_Variacion_Anual_INE
2.9,IPC General,2005-09-01,IPC_Variacion_Anual_INE
2.3,IPC General,2005-08-01,IPC_Variacion_Anual_INE
2.2,IPC General,2005-07-01,IPC_Variacion_Anual_INE
2.0,IPC General,2005-06-01,IPC_Variacion_Anual_INE
2.0,IPC General,2005-05-01,IPC_Variacion_Anual_INE
2.7,IPC General,2005-04-01,IPC_Variacion_Anual_INE
3.2,IPC General,2005-03-01,IPC_Variacion_Anual_INE
3.4,IPC General,2005-02-01,IPC_Variacion_Anual_INE
3.7,IPC General,2005-01-01,IPC_Variacion_Anual_INE
4.2,IPC General,2004-12-01,IPC_Variacion_Anual_INE
4.5,IPC General,2004-11-01,IPC_Variacion_Anual_INE
4.8,IPC General,2004-10-01,IPC_Variacion_Anual_INE
4.5,IPC General,2004-09-01,IPC_Variacion_Anual_INE
